CODIGO CLIENTE;CODIGO UNICO;PUNTOS;FECHA;OBSERVACIONES;MOTIVO;;;;
389704;RUM510;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
389704;RUM510;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
316578;TPX790;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
316578;TPX790;200;28/2/2017;Cobertura Febrero;COBERTURA;;;;
316578;TPX790;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
316578;TPX790;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
316578;TPX790;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
354922;MEU740;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
354922;MEU740;150;28/2/2017;Cobertura Febrero;COBERTURA;;;;
354922;MEU740;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
354922;MEU740;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
354922;MEU740;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
392612;FGB335;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
392612;FGB335;150;28/2/2017;Cobertura Febrero;COBERTURA;;;;
392612;FGB335;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
392612;FGB335;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
392612;FGB335;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
353637;BWN185;500;28/2/2017;Volumen Febrero;VOLUMEN;;;;
353637;BWN185;150;28/2/2017;Cobertura Febrero;COBERTURA;;;;
353637;BWN185;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
353637;BWN185;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
353637;BWN185;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
352658;NDX576;500;28/2/2017;Volumen Febrero;VOLUMEN;;;;
352658;NDX576;150;28/2/2017;Cobertura Febrero;COBERTURA;;;;
352658;NDX576;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
352658;NDX576;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
352658;NDX576;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
356637;AQR255;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
356637;AQR255;0;28/2/2017;Cobertura Febrero;COBERTURA;;;;
356637;AQR255;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
356637;AQR255;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
356637;AQR255;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
315486;AEI687;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
315486;AEI687;150;28/2/2017;Cobertura Febrero;COBERTURA;;;;
315486;AEI687;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
315486;AEI687;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
315486;AEI687;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
356501;DGV146;500;28/2/2017;Volumen Febrero;VOLUMEN;;;;
356501;DGV146;0;28/2/2017;Cobertura Febrero;COBERTURA;;;;
356501;DGV146;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
356501;DGV146;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
356501;DGV146;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
336799;COZ284;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
336799;COZ284;150;28/2/2017;Cobertura Febrero;COBERTURA;;;;
336799;COZ284;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
336799;COZ284;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
336799;COZ284;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
365717;HYH550;500;28/2/2017;Volumen Febrero;VOLUMEN;;;;
365717;HYH550;150;28/2/2017;Cobertura Febrero;COBERTURA;;;;
365717;HYH550;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
365717;HYH550;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
365717;HYH550;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
353465;USP997;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
353465;USP997;150;28/2/2017;Cobertura Febrero;COBERTURA;;;;
353465;USP997;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
353465;USP997;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
353465;USP997;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
380835;OOY206;500;28/2/2017;Volumen Febrero;VOLUMEN;;;;
380835;OOY206;100;28/2/2017;Cobertura Febrero;COBERTURA;;;;
380835;OOY206;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
380835;OOY206;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
380835;OOY206;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
398457;BCY204;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
398457;BCY204;0;28/2/2017;Cobertura Febrero;COBERTURA;;;;
398457;BCY204;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
398457;BCY204;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
398457;BCY204;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
353214;JXE119;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
353214;JXE119;150;28/2/2017;Cobertura Febrero;COBERTURA;;;;
353214;JXE119;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
353214;JXE119;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
353214;JXE119;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
397500;KIG421;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
397500;KIG421;50;28/2/2017;Cobertura Febrero;COBERTURA;;;;
397500;KIG421;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
397500;KIG421;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
397500;KIG421;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
392537;AMW180;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
392537;AMW180;100;28/2/2017;Cobertura Febrero;COBERTURA;;;;
392537;AMW180;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
392537;AMW180;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
392537;AMW180;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
397464;PBV471;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
397464;PBV471;100;28/2/2017;Cobertura Febrero;COBERTURA;;;;
397464;PBV471;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
397464;PBV471;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
397464;PBV471;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
976;MKG856;500;28/2/2017;Volumen Febrero;VOLUMEN;;;;
976;MKG856;50;28/2/2017;Cobertura Febrero;COBERTURA;;;;
976;MKG856;150;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
976;MKG856;150;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
976;MKG856;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
1948;RUL119;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
1948;RUL119;0;28/2/2017;Cobertura Febrero;COBERTURA;;;;
1948;RUL119;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
1948;RUL119;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
1948;RUL119;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
1190;ZNE868;500;28/2/2017;Volumen Febrero;VOLUMEN;;;;
1190;ZNE868;100;28/2/2017;Cobertura Febrero;COBERTURA;;;;
1190;ZNE868;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
1190;ZNE868;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
1190;ZNE868;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
1005;OMU449;500;28/2/2017;Volumen Febrero;VOLUMEN;;;;
1005;OMU449;100;28/2/2017;Cobertura Febrero;COBERTURA;;;;
1005;OMU449;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
1005;OMU449;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
1005;OMU449;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
1591;ZPD563;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
1591;ZPD563;100;28/2/2017;Cobertura Febrero;COBERTURA;;;;
1591;ZPD563;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
1591;ZPD563;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
1591;ZPD563;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
1737;JXL364;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
1737;JXL364;100;28/2/2017;Cobertura Febrero;COBERTURA;;;;
1737;JXL364;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
1737;JXL364;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
1737;JXL364;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
2075;JNY496;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
2075;JNY496;0;28/2/2017;Cobertura Febrero;COBERTURA;;;;
2075;JNY496;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
2075;JNY496;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
2075;JNY496;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
2368;BPS354;500;28/2/2017;Volumen Febrero;VOLUMEN;;;;
2368;BPS354;50;28/2/2017;Cobertura Febrero;COBERTURA;;;;
2368;BPS354;150;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
2368;BPS354;150;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
2368;BPS354;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
2600;XPR175;500;28/2/2017;Volumen Febrero;VOLUMEN;;;;
2600;XPR175;50;28/2/2017;Cobertura Febrero;COBERTURA;;;;
2600;XPR175;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
2600;XPR175;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
2600;XPR175;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
7765;BZZ493;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
7765;BZZ493;150;28/2/2017;Cobertura Febrero;COBERTURA;;;;
7765;BZZ493;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
7765;BZZ493;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
7765;BZZ493;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
4159;RJZ378;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
4159;RJZ378;100;28/2/2017;Cobertura Febrero;COBERTURA;;;;
4159;RJZ378;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
4159;RJZ378;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
4159;RJZ378;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
3293;VUO855;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
3293;VUO855;0;28/2/2017;Cobertura Febrero;COBERTURA;;;;
3293;VUO855;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
3293;VUO855;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
3293;VUO855;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
5860;FPJ230;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
5860;FPJ230;100;28/2/2017;Cobertura Febrero;COBERTURA;;;;
5860;FPJ230;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
5860;FPJ230;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
5860;FPJ230;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
3111;RSQ567;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
3111;RSQ567;200;28/2/2017;Cobertura Febrero;COBERTURA;;;;
3111;RSQ567;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
3111;RSQ567;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
3111;RSQ567;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
364252;YIS536;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
364252;YIS536;100;28/2/2017;Cobertura Febrero;COBERTURA;;;;
364252;YIS536;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
364252;YIS536;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
364252;YIS536;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
812174;WKK480;500;28/2/2017;Volumen Febrero;VOLUMEN;;;;
812174;WKK480;100;28/2/2017;Cobertura Febrero;COBERTURA;;;;
812174;WKK480;150;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
812174;WKK480;150;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
812174;WKK480;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
328577;YST522;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
328577;YST522;200;28/2/2017;Cobertura Febrero;COBERTURA;;;;
328577;YST522;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
328577;YST522;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
328577;YST522;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
811620;XVZ277;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
811620;XVZ277;100;28/2/2017;Cobertura Febrero;COBERTURA;;;;
811620;XVZ277;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
811620;XVZ277;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
811620;XVZ277;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
385877;DDP585;500;28/2/2017;Volumen Febrero;VOLUMEN;;;;
385877;DDP585;100;28/2/2017;Cobertura Febrero;COBERTURA;;;;
385877;DDP585;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
385877;DDP585;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
385877;DDP585;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
884948;BYM559;500;28/2/2017;Volumen Febrero;VOLUMEN;;;;
884948;BYM559;150;28/2/2017;Cobertura Febrero;COBERTURA;;;;
884948;BYM559;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
884948;BYM559;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
884948;BYM559;300;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
812051;DON280;500;28/2/2017;Volumen Febrero;VOLUMEN;;;;
812051;DON280;100;28/2/2017;Cobertura Febrero;COBERTURA;;;;
812051;DON280;150;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
812051;DON280;150;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
812051;DON280;300;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
367348;DQP215;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
367348;DQP215;100;28/2/2017;Cobertura Febrero;COBERTURA;;;;
367348;DQP215;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
367348;DQP215;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
367348;DQP215;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
361141;UOS510;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
361141;UOS510;150;28/2/2017;Cobertura Febrero;COBERTURA;;;;
361141;UOS510;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
361141;UOS510;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
361141;UOS510;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
388475;IME507;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
388475;IME507;150;28/2/2017;Cobertura Febrero;COBERTURA;;;;
388475;IME507;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
388475;IME507;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
388475;IME507;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
388205;YNU150;500;28/2/2017;Volumen Febrero;VOLUMEN;;;;
388205;YNU150;100;28/2/2017;Cobertura Febrero;COBERTURA;;;;
388205;YNU150;150;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
388205;YNU150;150;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
388205;YNU150;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
385452;MUF771;500;28/2/2017;Volumen Febrero;VOLUMEN;;;;
385452;MUF771;150;28/2/2017;Cobertura Febrero;COBERTURA;;;;
385452;MUF771;150;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
385452;MUF771;150;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
385452;MUF771;300;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
810716;QJR921;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
810716;QJR921;100;28/2/2017;Cobertura Febrero;COBERTURA;;;;
810716;QJR921;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
810716;QJR921;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
810716;QJR921;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
365057;CXO208;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
365057;CXO208;100;28/2/2017;Cobertura Febrero;COBERTURA;;;;
365057;CXO208;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
365057;CXO208;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
365057;CXO208;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
362425;LRX828;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
362425;LRX828;100;28/2/2017;Cobertura Febrero;COBERTURA;;;;
362425;LRX828;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
362425;LRX828;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
362425;LRX828;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
367868;NUI144;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
367868;NUI144;100;28/2/2017;Cobertura Febrero;COBERTURA;;;;
367868;NUI144;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
367868;NUI144;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
367868;NUI144;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
379460;XAW217;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
379460;XAW217;100;28/2/2017;Cobertura Febrero;COBERTURA;;;;
379460;XAW217;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
379460;XAW217;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
379460;XAW217;300;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
379567;TWW818;500;28/2/2017;Volumen Febrero;VOLUMEN;;;;
379567;TWW818;150;28/2/2017;Cobertura Febrero;COBERTURA;;;;
379567;TWW818;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
379567;TWW818;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
379567;TWW818;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
361532;XUS618;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
361532;XUS618;50;28/2/2017;Cobertura Febrero;COBERTURA;;;;
361532;XUS618;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
361532;XUS618;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
361532;XUS618;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
391020;MPP995;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
391020;MPP995;100;28/2/2017;Cobertura Febrero;COBERTURA;;;;
391020;MPP995;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
391020;MPP995;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
391020;MPP995;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
50746;WDR122;500;28/2/2017;Volumen Febrero;VOLUMEN;;;;
50746;WDR122;200;28/2/2017;Cobertura Febrero;COBERTURA;;;;
50746;WDR122;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
50746;WDR122;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
50746;WDR122;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
4295;QPQ608;500;28/2/2017;Volumen Febrero;VOLUMEN;;;;
4295;QPQ608;100;28/2/2017;Cobertura Febrero;COBERTURA;;;;
4295;QPQ608;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
4295;QPQ608;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
4295;QPQ608;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
306077;GDI212;500;28/2/2017;Volumen Febrero;VOLUMEN;;;;
306077;GDI212;150;28/2/2017;Cobertura Febrero;COBERTURA;;;;
306077;GDI212;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
306077;GDI212;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
306077;GDI212;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
387945;VKE215;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
387945;VKE215;100;28/2/2017;Cobertura Febrero;COBERTURA;;;;
387945;VKE215;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
387945;VKE215;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
387945;VKE215;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
172977;JPF414;500;28/2/2017;Volumen Febrero;VOLUMEN;;;;
172977;JPF414;100;28/2/2017;Cobertura Febrero;COBERTURA;;;;
172977;JPF414;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
172977;JPF414;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
172977;JPF414;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
315548;JKR855;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
315548;JKR855;100;28/2/2017;Cobertura Febrero;COBERTURA;;;;
315548;JKR855;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
315548;JKR855;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
315548;JKR855;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
379091;KVV111;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
379091;KVV111;100;28/2/2017;Cobertura Febrero;COBERTURA;;;;
379091;KVV111;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
379091;KVV111;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
379091;KVV111;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
375648;BRS652;500;28/2/2017;Volumen Febrero;VOLUMEN;;;;
375648;BRS652;100;28/2/2017;Cobertura Febrero;COBERTURA;;;;
375648;BRS652;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
375648;BRS652;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
375648;BRS652;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
7485;OIN373;500;28/2/2017;Volumen Febrero;VOLUMEN;;;;
7485;OIN373;100;28/2/2017;Cobertura Febrero;COBERTURA;;;;
7485;OIN373;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
7485;OIN373;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
7485;OIN373;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
3133;JMJ240;500;28/2/2017;Volumen Febrero;VOLUMEN;;;;
3133;JMJ240;50;28/2/2017;Cobertura Febrero;COBERTURA;;;;
3133;JMJ240;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
3133;JMJ240;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
3133;JMJ240;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
8300;GKW124;500;28/2/2017;Volumen Febrero;VOLUMEN;;;;
8300;GKW124;50;28/2/2017;Cobertura Febrero;COBERTURA;;;;
8300;GKW124;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
8300;GKW124;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
8300;GKW124;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
8606;GFB478;500;28/2/2017;Volumen Febrero;VOLUMEN;;;;
8606;GFB478;150;28/2/2017;Cobertura Febrero;COBERTURA;;;;
8606;GFB478;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
8606;GFB478;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
8606;GFB478;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
393;NJB517;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
393;NJB517;100;28/2/2017;Cobertura Febrero;COBERTURA;;;;
393;NJB517;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
393;NJB517;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
393;NJB517;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
6368;RAF257;0;28/2/2017;Volumen Febrero;VOLUMEN;;;;
6368;RAF257;100;28/2/2017;Cobertura Febrero;COBERTURA;;;;
6368;RAF257;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
6368;RAF257;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
6368;RAF257;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
1849;VOS488;500;28/2/2017;Volumen Febrero;VOLUMEN;;;;
1849;VOS488;100;28/2/2017;Cobertura Febrero;COBERTURA;;;;
1849;VOS488;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
1849;VOS488;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
1849;VOS488;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
6109;PXB815;500;28/2/2017;Volumen Febrero;VOLUMEN;;;;
6109;PXB815;100;28/2/2017;Cobertura Febrero;COBERTURA;;;;
6109;PXB815;0;28/2/2017;Desafío Bienvenida;DESAFIOS;;;;
6109;PXB815;0;16/2/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS;;;;
6109;PXB815;0;31/1/2017;Arma una pila de Brahma;DESAFIOS;;;;
5790;RAC125;500;28/2/2017;Volumen Febrero;VOLUMEN;;;;
