CODIGO CLIENTE;CODIGO UNICO;PUNTOS;FECHA;OBSERVACIONES;MOTIVO
4436;LVQ680;150;28/02/2017;Cobertura Febrero;COBERTURA
4530;TQP830;150;28/02/2017;Cobertura Febrero;COBERTURA
5323;IDF801;150;28/02/2017;Desafío Bienvenida;DESAFIOS
5323;IDF801;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
6369;JLP983;150;28/02/2017;Cobertura Febrero;COBERTURA
7082;RIL427;150;28/02/2017;Desafío Bienvenida;DESAFIOS
7082;RIL427;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
10863;DIH115;150;28/02/2017;Cobertura Febrero;COBERTURA
11072;DGC258;150;28/02/2017;Cobertura Febrero;COBERTURA
11745;QBK524;150;28/02/2017;Desafío Bienvenida;DESAFIOS
11745;QBK524;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
11776;HLC375;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
11933;BFO710;150;28/02/2017;Cobertura Febrero;COBERTURA
11933;BFO710;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
12003;BYN379;150;28/02/2017;Cobertura Febrero;COBERTURA
12186;TZR992;150;28/02/2017;Desafío Bienvenida;DESAFIOS
12186;TZR992;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
12881;ZBC340;150;28/02/2017;Cobertura Febrero;COBERTURA
1354;CZG213;150;28/02/2017;Cobertura Febrero;COBERTURA
14461;MFI360;150;28/02/2017;Desafío Bienvenida;DESAFIOS
14461;MFI360;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
15680;DMY137;150;28/02/2017;Cobertura Febrero;COBERTURA
16854;LRY846;150;28/02/2017;Cobertura Febrero;COBERTURA
2393;DXI208;150;28/02/2017;Desafío Bienvenida;DESAFIOS
2393;DXI208;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
2685;DSD234;150;28/02/2017;Cobertura Febrero;COBERTURA
3296;FLF248;150;28/02/2017;Cobertura Febrero;COBERTURA
3296;FLF248;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
4658;QCV966;150;28/02/2017;Cobertura Febrero;COBERTURA
6514;AJT873;150;28/02/2017;Cobertura Febrero;COBERTURA
6587;BNG254;150;28/02/2017;Cobertura Febrero;COBERTURA
9176;PFZ396;150;28/02/2017;Cobertura Febrero;COBERTURA
12901;TJX364;150;28/02/2017;Cobertura Febrero;COBERTURA
12958;FYO263;150;28/02/2017;Cobertura Febrero;COBERTURA
13011;WQG799;150;28/02/2017;Desafío Bienvenida;DESAFIOS
13011;WQG799;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
13166;VPF184;150;28/02/2017;Desafío Bienvenida;DESAFIOS
13166;VPF184;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
1357;XQB470;150;28/02/2017;Cobertura Febrero;COBERTURA
18289;AOY283;150;28/02/2017;Cobertura Febrero;COBERTURA
22026;ZUF567;150;28/02/2017;Cobertura Febrero;COBERTURA
22040;HRY477;150;28/02/2017;Cobertura Febrero;COBERTURA
2294;RBO897;150;28/02/2017;Cobertura Febrero;COBERTURA
27495;QJT180;150;28/02/2017;Cobertura Febrero;COBERTURA
27495;QJT180;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
27521;CBR553;150;28/02/2017;Cobertura Febrero;COBERTURA
28077;OVN842;150;28/02/2017;Cobertura Febrero;COBERTURA
28139;PZE597;150;28/02/2017;Cobertura Febrero;COBERTURA
28784;ERR849;150;28/02/2017;Cobertura Febrero;COBERTURA
28790;WSJ570;150;28/02/2017;Cobertura Febrero;COBERTURA
28940;XRA199;150;28/02/2017;Cobertura Febrero;COBERTURA
30649;QSE343;150;28/02/2017;Cobertura Febrero;COBERTURA
30795;TXD224;150;28/02/2017;Cobertura Febrero;COBERTURA
30925;ZME221;150;28/02/2017;Cobertura Febrero;COBERTURA
32084;JBB540;150;28/02/2017;Desafío Bienvenida;DESAFIOS
32084;JBB540;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
33262;ZZT174;150;28/02/2017;Cobertura Febrero;COBERTURA
33591;HKU703;150;28/02/2017;Cobertura Febrero;COBERTURA
33859;INQ489;150;28/02/2017;Cobertura Febrero;COBERTURA
34015;TYO121;150;28/02/2017;Cobertura Febrero;COBERTURA
34302;OXA753;150;28/02/2017;Cobertura Febrero;COBERTURA
34471;GSV425;150;28/02/2017;Cobertura Febrero;COBERTURA
35485;MDB632;150;28/02/2017;Cobertura Febrero;COBERTURA
36607;EZZ785;150;28/02/2017;Cobertura Febrero;COBERTURA
39248;PYL537;150;28/02/2017;Cobertura Febrero;COBERTURA
39340;YQA345;150;28/02/2017;Cobertura Febrero;COBERTURA
39566;GFG475;150;28/02/2017;Cobertura Febrero;COBERTURA
39647;QAE850;150;28/02/2017;Cobertura Febrero;COBERTURA
39944;WNE488;150;28/02/2017;Cobertura Febrero;COBERTURA
40251;CKE694;150;28/02/2017;Cobertura Febrero;COBERTURA
40503;RVY410;150;28/02/2017;Cobertura Febrero;COBERTURA
40682;LDO520;150;28/02/2017;Cobertura Febrero;COBERTURA
41076;PGJ812;150;28/02/2017;Desafío Bienvenida;DESAFIOS
41076;PGJ812;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
41296;AHZ446;150;28/02/2017;Cobertura Febrero;COBERTURA
41452;ZNB123;150;28/02/2017;Cobertura Febrero;COBERTURA
41724;RSW181;150;28/02/2017;Cobertura Febrero;COBERTURA
9877;FBS370;150;28/02/2017;Cobertura Febrero;COBERTURA
10502;EBY938;150;28/02/2017;Cobertura Febrero;COBERTURA
10603;WPD509;150;28/02/2017;Cobertura Febrero;COBERTURA
10640;ACP544;150;28/02/2017;Cobertura Febrero;COBERTURA
10731;SIL795;150;28/02/2017;Cobertura Febrero;COBERTURA
11081;EYV399;150;28/02/2017;Cobertura Febrero;COBERTURA
11162;OAG106;150;28/02/2017;Cobertura Febrero;COBERTURA
11344;DAZ662;150;28/02/2017;Cobertura Febrero;COBERTURA
11632;NHJ194;150;28/02/2017;Cobertura Febrero;COBERTURA
12185;ZPN632;150;28/02/2017;Cobertura Febrero;COBERTURA
14751;IBC203;150;28/02/2017;Cobertura Febrero;COBERTURA
14756;OAD213;150;28/02/2017;Cobertura Febrero;COBERTURA
1797;NTV325;150;28/02/2017;Cobertura Febrero;COBERTURA
5215;DLY418;150;28/02/2017;Desafío Bienvenida;DESAFIOS
5215;DLY418;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
608;JLR857;150;28/02/2017;Cobertura Febrero;COBERTURA
8220;MIL664;150;28/02/2017;Cobertura Febrero;COBERTURA
8879;EYW818;150;28/02/2017;Cobertura Febrero;COBERTURA
9912;CIK286;150;28/02/2017;Cobertura Febrero;COBERTURA
10450;XIO622;150;28/02/2017;Cobertura Febrero;COBERTURA
10450;XIO622;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
10796;KEK385;150;28/02/2017;Cobertura Febrero;COBERTURA
11607;UTW870;150;28/02/2017;Cobertura Febrero;COBERTURA
11607;UTW870;150;28/02/2017;Desafío Bienvenida;DESAFIOS
11607;UTW870;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
11627;LBU121;150;28/02/2017;Cobertura Febrero;COBERTURA
11755;BXF653;150;28/02/2017;Cobertura Febrero;COBERTURA
11944;JHS961;150;28/02/2017;Cobertura Febrero;COBERTURA
12071;HWH720;150;28/02/2017;Cobertura Febrero;COBERTURA
12697;JWR331;150;28/02/2017;Cobertura Febrero;COBERTURA
13230;PVZ761;150;28/02/2017;Cobertura Febrero;COBERTURA
13269;GUT734;150;28/02/2017;Cobertura Febrero;COBERTURA
13806;TDN591;150;28/02/2017;Cobertura Febrero;COBERTURA
14230;QGS540;150;28/02/2017;Cobertura Febrero;COBERTURA
14375;WLI300;150;28/02/2017;Cobertura Febrero;COBERTURA
14597;WHZ108;150;28/02/2017;Cobertura Febrero;COBERTURA
14597;WHZ108;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
14603;OSV901;150;28/02/2017;Cobertura Febrero;COBERTURA
14662;MXW234;150;28/02/2017;Cobertura Febrero;COBERTURA
14774;HPO249;150;28/02/2017;Cobertura Febrero;COBERTURA
15130;NSF910;150;28/02/2017;Desafío Bienvenida;DESAFIOS
15130;NSF910;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
15422;BHC695;150;28/02/2017;Cobertura Febrero;COBERTURA
15485;GNY130;150;28/02/2017;Cobertura Febrero;COBERTURA
15708;WGA464;150;28/02/2017;Cobertura Febrero;COBERTURA
15709;NAI881;150;28/02/2017;Cobertura Febrero;COBERTURA
2021;SRX224;150;28/02/2017;Cobertura Febrero;COBERTURA
2021;SRX224;150;28/02/2017;Desafío Bienvenida;DESAFIOS
2021;SRX224;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
2070;QLQ456;150;28/02/2017;Cobertura Febrero;COBERTURA
220;GRS971;150;28/02/2017;Cobertura Febrero;COBERTURA
3474;AVM759;150;28/02/2017;Cobertura Febrero;COBERTURA
7153;SAR836;150;28/02/2017;Cobertura Febrero;COBERTURA
952;HJY656;150;28/02/2017;Cobertura Febrero;COBERTURA
105322;NFA826;150;28/02/2017;Cobertura Febrero;COBERTURA
109452;AJF236;150;28/02/2017;Cobertura Febrero;COBERTURA
111247;RVT381;150;28/02/2017;Cobertura Febrero;COBERTURA
111958;HJF991;150;28/02/2017;Cobertura Febrero;COBERTURA
112188;CQB305;150;28/02/2017;Cobertura Febrero;COBERTURA
112774;GRF215;150;28/02/2017;Cobertura Febrero;COBERTURA
112797;YRH764;150;28/02/2017;Cobertura Febrero;COBERTURA
114154;CDF534;150;28/02/2017;Cobertura Febrero;COBERTURA
114382;DDB172;150;28/02/2017;Cobertura Febrero;COBERTURA
114917;VZY966;150;28/02/2017;Cobertura Febrero;COBERTURA
10170;EYE431;150;28/02/2017;Cobertura Febrero;COBERTURA
10449;QAF313;150;28/02/2017;Cobertura Febrero;COBERTURA
10452;XSJ813;150;28/02/2017;Cobertura Febrero;COBERTURA
10452;XSJ813;150;28/02/2017;Desafío Bienvenida;DESAFIOS
10452;XSJ813;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
10669;VXO671;150;28/02/2017;Cobertura Febrero;COBERTURA
16955;UED985;150;28/02/2017;Cobertura Febrero;COBERTURA
18202;NPC633;150;28/02/2017;Cobertura Febrero;COBERTURA
1895;VJM190;150;28/02/2017;Cobertura Febrero;COBERTURA
20178;HPJ869;150;28/02/2017;Cobertura Febrero;COBERTURA
3233;YOA616;150;28/02/2017;Cobertura Febrero;COBERTURA
3760;ADR839;150;28/02/2017;Cobertura Febrero;COBERTURA
5399;RZA361;150;28/02/2017;Cobertura Febrero;COBERTURA
8484;LJK423;150;28/02/2017;Cobertura Febrero;COBERTURA
8484;LJK423;150;28/02/2017;Desafío Bienvenida;DESAFIOS
8484;LJK423;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
10118;EJJ148;150;28/02/2017;Cobertura Febrero;COBERTURA
12263;JOE870;150;28/02/2017;Desafío Bienvenida;DESAFIOS
12263;JOE870;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
70454;QOX697;150;28/02/2017;Desafío Bienvenida;DESAFIOS
70454;QOX697;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
98305;VDT626;150;28/02/2017;Cobertura Febrero;COBERTURA
98305;VDT626;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
98828;ILZ925;150;28/02/2017;Cobertura Febrero;COBERTURA
98828;ILZ925;150;28/02/2017;Desafío Bienvenida;DESAFIOS
98828;ILZ925;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
98972;AJQ689;150;28/02/2017;Desafío Bienvenida;DESAFIOS
98972;AJQ689;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
99548;UZU493;150;28/02/2017;Desafío Bienvenida;DESAFIOS
99548;UZU493;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
21009;YWE752;150;28/02/2017;Cobertura Febrero;COBERTURA
23376;JLR534;150;28/02/2017;Desafío Bienvenida;DESAFIOS
23376;JLR534;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
44034;IBR733;150;28/02/2017;Cobertura Febrero;COBERTURA
118024;CWG400;150;28/02/2017;Cobertura Febrero;COBERTURA
118067;FSX406;150;28/02/2017;Cobertura Febrero;COBERTURA
224081;DVH287;150;28/02/2017;Cobertura Febrero;COBERTURA
505151;OXD442;150;28/02/2017;Cobertura Febrero;COBERTURA
509002;JMQ741;150;28/02/2017;Cobertura Febrero;COBERTURA
509004;FKF101;150;28/02/2017;Cobertura Febrero;COBERTURA
903056;MWR565;150;28/02/2017;Cobertura Febrero;COBERTURA
911040;MYC669;150;28/02/2017;Cobertura Febrero;COBERTURA
10384;WKV710;150;28/02/2017;Cobertura Febrero;COBERTURA
11246;YPR183;150;28/02/2017;Cobertura Febrero;COBERTURA
10316;NFV368;150;28/02/2017;Cobertura Febrero;COBERTURA
10633;WCV791;150;28/02/2017;Cobertura Febrero;COBERTURA
10884;XIW819;150;28/02/2017;Cobertura Febrero;COBERTURA
11028;XLE629;150;28/02/2017;Cobertura Febrero;COBERTURA
1923;WDD768;150;28/02/2017;Cobertura Febrero;COBERTURA
3139;ROX763;150;28/02/2017;Cobertura Febrero;COBERTURA
3511;SLQ353;150;28/02/2017;Cobertura Febrero;COBERTURA
6816;SIF883;150;28/02/2017;Cobertura Febrero;COBERTURA
10618;QPK983;150;28/02/2017;Cobertura Febrero;COBERTURA
11073;IJF470;150;28/02/2017;Cobertura Febrero;COBERTURA
11514;HMY982;150;28/02/2017;Desafío Bienvenida;DESAFIOS
11514;HMY982;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
11601;DHW232;150;28/02/2017;Cobertura Febrero;COBERTURA
12199;HNX560;150;28/02/2017;Cobertura Febrero;COBERTURA
12230;LXC457;150;28/02/2017;Cobertura Febrero;COBERTURA
12690;GOE937;150;28/02/2017;Cobertura Febrero;COBERTURA
12744;STT154;150;28/02/2017;Cobertura Febrero;COBERTURA
12975;GUO814;150;28/02/2017;Cobertura Febrero;COBERTURA
12975;GUO814;150;28/02/2017;Desafío Bienvenida;DESAFIOS
12975;GUO814;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
1339;PWN386;150;28/02/2017;Cobertura Febrero;COBERTURA
13407;VIV812;150;28/02/2017;Cobertura Febrero;COBERTURA
13407;VIV812;150;28/02/2017;Desafío Bienvenida;DESAFIOS
13407;VIV812;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
13507;ITR331;150;28/02/2017;Cobertura Febrero;COBERTURA
13550;QPU200;150;28/02/2017;Desafío Bienvenida;DESAFIOS
13550;QPU200;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
13557;YCH433;150;28/02/2017;Cobertura Febrero;COBERTURA
2114;HKD403;150;28/02/2017;Cobertura Febrero;COBERTURA
2759;FGW830;150;28/02/2017;Cobertura Febrero;COBERTURA
2924;TYF744;150;28/02/2017;Cobertura Febrero;COBERTURA
3551;STG439;150;28/02/2017;Cobertura Febrero;COBERTURA
4104;TUD802;150;28/02/2017;Cobertura Febrero;COBERTURA
5008;QRK372;150;28/02/2017;Cobertura Febrero;COBERTURA
7677;YEQ316;150;28/02/2017;Desafío Bienvenida;DESAFIOS
7677;YEQ316;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
9016;DES978;150;28/02/2017;Cobertura Febrero;COBERTURA
16893;ATR577;150;28/02/2017;Cobertura Febrero;COBERTURA
17269;QKG322;150;28/02/2017;Cobertura Febrero;COBERTURA
1916;PGQ354;150;28/02/2017;Desafío Bienvenida;DESAFIOS
1916;PGQ354;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
30624;LLH457;150;28/02/2017;Cobertura Febrero;COBERTURA
60106;JDP381;150;28/02/2017;Cobertura Febrero;COBERTURA
60114;BQV522;150;28/02/2017;Cobertura Febrero;COBERTURA
60127;KAL950;150;28/02/2017;Cobertura Febrero;COBERTURA
60130;DLU197;150;28/02/2017;Cobertura Febrero;COBERTURA
60139;NZN893;150;28/02/2017;Cobertura Febrero;COBERTURA
60158;QLF263;150;28/02/2017;Cobertura Febrero;COBERTURA
1161;AWT330;150;28/02/2017;Cobertura Febrero;COBERTURA
1438;WCP816;150;28/02/2017;Cobertura Febrero;COBERTURA
2061;COQ887;150;28/02/2017;Cobertura Febrero;COBERTURA
90061;WYV897;150;28/02/2017;Cobertura Febrero;COBERTURA
159;GIM898;150;28/02/2017;Cobertura Febrero;COBERTURA
1907;PRC928;150;28/02/2017;Cobertura Febrero;COBERTURA
1937;ZDQ463;150;28/02/2017;Cobertura Febrero;COBERTURA
2751;QBE693;150;28/02/2017;Cobertura Febrero;COBERTURA
2851;AUL587;150;28/02/2017;Cobertura Febrero;COBERTURA
4333;IPV451;150;28/02/2017;Cobertura Febrero;COBERTURA
4447;IDU878;150;28/02/2017;Cobertura Febrero;COBERTURA
7188;BQJ819;150;28/02/2017;Cobertura Febrero;COBERTURA
7222;IWY454;150;28/02/2017;Cobertura Febrero;COBERTURA
898;BLG238;150;28/02/2017;Desafío Bienvenida;DESAFIOS
898;BLG238;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
900;CWJ944;150;28/02/2017;Cobertura Febrero;COBERTURA
1553;UOV625;150;28/02/2017;Cobertura Febrero;COBERTURA
2708;HXU940;150;28/02/2017;Cobertura Febrero;COBERTURA
3100;ITU492;150;28/02/2017;Cobertura Febrero;COBERTURA
724;OCZ618;150;28/02/2017;Cobertura Febrero;COBERTURA
10058;VVJ569;150;28/02/2017;Cobertura Febrero;COBERTURA
10058;VVJ569;150;28/02/2017;Desafío Bienvenida;DESAFIOS
10058;VVJ569;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
10081;XGC751;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
1298;GJI681;150;28/02/2017;Cobertura Febrero;COBERTURA
1484;VQT500;150;28/02/2017;Desafío Bienvenida;DESAFIOS
1484;VQT500;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
2041;SQC990;150;28/02/2017;Cobertura Febrero;COBERTURA
2046;UUX406;150;28/02/2017;Desafío Bienvenida;DESAFIOS
2753;ZGJ219;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
2984;NFH331;150;28/02/2017;Cobertura Febrero;COBERTURA
2984;NFH331;150;28/02/2017;Desafío Bienvenida;DESAFIOS
2984;NFH331;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
3447;AJJ728;150;28/02/2017;Cobertura Febrero;COBERTURA
3485;MCI731;150;28/02/2017;Cobertura Febrero;COBERTURA
5071;ZWX370;150;28/02/2017;Cobertura Febrero;COBERTURA
5440;PFB234;150;28/02/2017;Cobertura Febrero;COBERTURA
5646;HLX147;150;28/02/2017;Cobertura Febrero;COBERTURA
5646;HLX147;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
5684;GBN600;150;28/02/2017;Cobertura Febrero;COBERTURA
7837;OIJ776;150;28/02/2017;Cobertura Febrero;COBERTURA
8443;JNQ125;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
8866;LFY920;150;28/02/2017;Desafío Bienvenida;DESAFIOS
8866;LFY920;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
8901;AFX365;150;28/02/2017;Cobertura Febrero;COBERTURA
8901;AFX365;150;28/02/2017;Desafío Bienvenida;DESAFIOS
8901;AFX365;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
9201;PCW609;150;28/02/2017;Cobertura Febrero;COBERTURA
9201;PCW609;150;28/02/2017;Desafío Bienvenida;DESAFIOS
9226;WDN174;150;28/02/2017;Desafío Bienvenida;DESAFIOS
9226;WDN174;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
9766;GTA275;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
9922;ZXE603;150;28/02/2017;Desafío Bienvenida;DESAFIOS
9922;ZXE603;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
997;HEW795;150;28/02/2017;Cobertura Febrero;COBERTURA
15199;NXY390;150;28/02/2017;Desafío Bienvenida;DESAFIOS
15199;NXY390;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
11453;ZAF218;150;28/02/2017;Cobertura Febrero;COBERTURA
1060;LLQ885;150;28/02/2017;Cobertura Febrero;COBERTURA
1110;XDZ810;150;28/02/2017;Cobertura Febrero;COBERTURA
113;XCB175;150;28/02/2017;Cobertura Febrero;COBERTURA
1692;DWR932;150;28/02/2017;Desafío Bienvenida;DESAFIOS
1692;DWR932;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
1938;TEU686;150;28/02/2017;Cobertura Febrero;COBERTURA
2039;GWJ301;150;28/02/2017;Desafío Bienvenida;DESAFIOS
2039;GWJ301;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
2042;YFF547;150;28/02/2017;Cobertura Febrero;COBERTURA
2047;HWN173;150;28/02/2017;Cobertura Febrero;COBERTURA
3215;ZRO534;150;28/02/2017;Cobertura Febrero;COBERTURA
3291;WMW530;150;28/02/2017;Cobertura Febrero;COBERTURA
3590;HOY498;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
396;IRO903;150;28/02/2017;Cobertura Febrero;COBERTURA
486;VTP471;150;28/02/2017;Cobertura Febrero;COBERTURA
5664;NKB740;150;28/02/2017;Cobertura Febrero;COBERTURA
5822;TVI285;150;28/02/2017;Cobertura Febrero;COBERTURA
6085;FDH294;150;28/02/2017;Cobertura Febrero;COBERTURA
6365;BNO296;150;28/02/2017;Cobertura Febrero;COBERTURA
6639;NKM115;150;28/02/2017;Cobertura Febrero;COBERTURA
6752;SIS991;150;28/02/2017;Cobertura Febrero;COBERTURA
727;QHE583;150;28/02/2017;Cobertura Febrero;COBERTURA
7335;WZR280;150;28/02/2017;Cobertura Febrero;COBERTURA
7573;TWA179;150;28/02/2017;Cobertura Febrero;COBERTURA
810;ZGK122;150;28/02/2017;Cobertura Febrero;COBERTURA
8280;VBY246;150;28/02/2017;Cobertura Febrero;COBERTURA
8332;FCA888;150;28/02/2017;Cobertura Febrero;COBERTURA
11841;XIG684;150;28/02/2017;Cobertura Febrero;COBERTURA
1684;QEG868;150;28/02/2017;Cobertura Febrero;COBERTURA
175638;UWD469;150;28/02/2017;Cobertura Febrero;COBERTURA
304206;DUM372;150;28/02/2017;Cobertura Febrero;COBERTURA
354340;JKQ599;150;28/02/2017;Cobertura Febrero;COBERTURA
357626;CGG981;150;28/02/2017;Cobertura Febrero;COBERTURA
367821;JUB493;150;28/02/2017;Cobertura Febrero;COBERTURA
370512;IGK754;150;28/02/2017;Cobertura Febrero;COBERTURA
375573;IUW996;150;28/02/2017;Cobertura Febrero;COBERTURA
380608;NWT152;150;28/02/2017;Cobertura Febrero;COBERTURA
6809;HSJ290;150;28/02/2017;Cobertura Febrero;COBERTURA
6308;WWO297;150;28/02/2017;Desafío Bienvenida;DESAFIOS
6308;WWO297;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
397157;KGY569;150;28/02/2017;Cobertura Febrero;COBERTURA
397297;UJS584;150;28/02/2017;Desafío Bienvenida;DESAFIOS
397297;UJS584;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
397385;GVI638;150;28/02/2017;Cobertura Febrero;COBERTURA
395921;IJM746;150;28/02/2017;Cobertura Febrero;COBERTURA
397376;MEJ589;150;28/02/2017;Cobertura Febrero;COBERTURA
397150;YZG618;150;28/02/2017;Cobertura Febrero;COBERTURA
721;EGC549;150;28/02/2017;Desafío Bienvenida;DESAFIOS
721;EGC549;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
304094;JMV196;150;28/02/2017;Desafío Bienvenida;DESAFIOS
304094;JMV196;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
374570;KXW843;150;28/02/2017;Cobertura Febrero;COBERTURA
5001;MBV615;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
174335;ETS474;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
157459;XSL483;150;28/02/2017;Desafío Bienvenida;DESAFIOS
157459;XSL483;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
13856;WMN521;150;28/02/2017;Cobertura Febrero;COBERTURA
338382;LTS184;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
144583;DWB429;150;28/02/2017;Cobertura Febrero;COBERTURA
5122;VTY583;150;28/02/2017;Desafío Bienvenida;DESAFIOS
5122;VTY583;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
137299;JTW595;150;28/02/2017;Cobertura Febrero;COBERTURA
5010;NYZ515;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
3457;VST349;150;28/02/2017;Cobertura Febrero;COBERTURA
4276;MDE581;150;28/02/2017;Cobertura Febrero;COBERTURA
4277;IKP628;150;28/02/2017;Cobertura Febrero;COBERTURA
426;EXM800;150;28/02/2017;Cobertura Febrero;COBERTURA
1607;JWA630;150;28/02/2017;Cobertura Febrero;COBERTURA
1199;QWP245;150;28/02/2017;Desafío Bienvenida;DESAFIOS
1199;QWP245;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
372867;GPG705;150;28/02/2017;Desafío Bienvenida;DESAFIOS
372867;GPG705;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
3432;YHO181;150;28/02/2017;Cobertura Febrero;COBERTURA
20099;NZS754;150;28/02/2017;Cobertura Febrero;COBERTURA
10679;RSX122;150;28/02/2017;Cobertura Febrero;COBERTURA
10518;ISF497;150;28/02/2017;Cobertura Febrero;COBERTURA
96023;DNF247;150;28/02/2017;Cobertura Febrero;COBERTURA
10219;BVQ821;150;28/02/2017;Cobertura Febrero;COBERTURA
20002;KGL879;150;28/02/2017;Cobertura Febrero;COBERTURA
393075;ROA331;150;28/02/2017;Cobertura Febrero;COBERTURA
10783;CDF488;150;28/02/2017;Cobertura Febrero;COBERTURA
105065;ZIK532;150;28/02/2017;Cobertura Febrero;COBERTURA
353187;MMU709;150;28/02/2017;Cobertura Febrero;COBERTURA
355208;CXR766;150;28/02/2017;Cobertura Febrero;COBERTURA
368710;OOP334;150;28/02/2017;Desafío Bienvenida;DESAFIOS
368710;OOP334;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
357591;AUL725;150;28/02/2017;Cobertura Febrero;COBERTURA
11202;MOG508;150;28/02/2017;Cobertura Febrero;COBERTURA
3575;NYG361;150;28/02/2017;Cobertura Febrero;COBERTURA
4138;QWP655;150;28/02/2017;Cobertura Febrero;COBERTURA
360612;GVK405;150;28/02/2017;Cobertura Febrero;COBERTURA
179342;ZBX650;150;28/02/2017;Desafío Bienvenida;DESAFIOS
179342;ZBX650;150;16/02/2017;Sacate una foto con tu gondola de gaseosas;DESAFIOS
